,0,1,2,3,4,5,6,7
169,34.10025149805587,30.938452949680403,28.300889930058457,1e-05,1e-05,1e-05,1e-05,1e-05
170,34.71878459893864,31.419715149741354,26.552638125703616,1e-05,1e-05,1e-05,1e-05,1e-05
171,47.66996920227869,49.7063260138306,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
172,45.975613342014825,45.49080569249225,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
173,31.320958299155496,29.054257790984582,24.68597611949038,1e-05,1e-05,1e-05,1e-05,1e-05
174,41.735211738342315,41.35870522059676,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
175,45.82958380175049,45.144592420950396,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
176,35.311902366224516,35.89191802836663,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
177,46.81574634323765,46.20675488841762,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
178,30.240872982142783,26.705331359315185,22.189867828140784,1e-05,1e-05,1e-05,1e-05,1e-05
179,45.833910239160815,47.65815152076949,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
180,35.29792783759209,31.876258443672192,26.839878775727012,1e-05,1e-05,1e-05,1e-05,1e-05
181,33.911023009730414,31.493853404473672,28.493853404473672,1e-05,1e-05,1e-05,1e-05,1e-05
182,43.27142017324489,43.84161509555855,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
183,25.98589870014148,21.846513450308734,26.42200021536066,1e-05,1e-05,1e-05,1e-05,1e-05
184,41.12272498092112,42.74427070957404,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
185,28.800587676602248,23.476219712680336,24.469680236397625,1e-05,1e-05,1e-05,1e-05,1e-05
186,31.56202170528597,28.17459991860669,29.42874801985955,1e-05,1e-05,1e-05,1e-05,1e-05
187,31.824528139190114,27.692514417833433,23.822506093739303,1e-05,1e-05,1e-05,1e-05,1e-05
188,33.352478919958365,30.926718810802427,27.926718810802427,1e-05,1e-05,1e-05,1e-05,1e-05
189,34.301485633360244,27.724746411639593,23.588505237731532,1e-05,1e-05,1e-05,1e-05,1e-05
190,36.324422065218926,32.038571177419335,28.992195943941336,1e-05,1e-05,1e-05,1e-05,1e-05
191,29.75034873584354,25.490359062000127,28.102997256524397,1e-05,1e-05,1e-05,1e-05,1e-05
192,51.66561143940053,48.66561106255557,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
193,33.962258185281726,33.224301987091025,30.235339753804453,1e-05,1e-05,1e-05,1e-05,1e-05
194,33.24014417362809,28.89788171399414,27.02502239225415,1e-05,1e-05,1e-05,1e-05,1e-05
195,33.64605693344208,25.98304296278943,26.817184471486364,1e-05,1e-05,1e-05,1e-05,1e-05
196,28.084608138916906,24.54045261044795,25.876948171584292,1e-05,1e-05,1e-05,1e-05,1e-05
197,43.15429762133959,43.85499427610527,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
198,30.708470158095516,27.816275109272823,25.067829029736224,1e-05,1e-05,1e-05,1e-05,1e-05
199,28.12350988702311,21.193901647494897,23.936146060197938,1e-05,1e-05,1e-05,1e-05,1e-05
200,32.406460791462855,28.728238447214153,28.27551092849842,1e-05,1e-05,1e-05,1e-05,1e-05
201,24.81605191992152,23.050931874776012,22.16618621612062,1e-05,1e-05,1e-05,1e-05,1e-05
202,31.864043307852477,28.59017606136592,23.789117151909444,1e-05,1e-05,1e-05,1e-05,1e-05
203,31.87102252091398,28.48894413383996,24.31528163985891,1e-05,1e-05,1e-05,1e-05,1e-05
204,25.323440432492845,22.623162449469152,25.429277591095918,1e-05,1e-05,1e-05,1e-05,1e-05
205,49.21474328173264,47.361589551516815,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
206,32.26671732067527,28.093632781773028,26.946321745953703,1e-05,1e-05,1e-05,1e-05,1e-05
207,34.785444250032164,33.00870904592625,18.206238210728994,1e-05,1e-05,1e-05,1e-05,1e-05
208,36.373686017977796,32.942420640765256,27.91132208290329,1e-05,1e-05,1e-05,1e-05,1e-05
209,35.9556285676788,31.72752982170949,27.803371786541582,1e-05,1e-05,1e-05,1e-05,1e-05
210,42.893739212913076,42.334798555822545,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
211,27.285333313378047,22.481869909950976,24.304076451611994,1e-05,1e-05,1e-05,1e-05,1e-05
212,32.64744092700772,29.186585204936907,24.95961904462582,1e-05,1e-05,1e-05,1e-05,1e-05
213,27.438774313842277,28.144996858875693,23.581781629005086,1e-05,1e-05,1e-05,1e-05,1e-05
214,43.60835685021793,42.99241403580153,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
215,46.102936282871994,48.139742347035174,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
216,44.97135773367039,43.30114893692078,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
217,48.32701797794169,47.65765702834614,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
218,41.28177666357348,39.293743857913064,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
219,46.57053285276608,47.14950353297871,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
220,31.962925906039402,27.592196003375623,23.349102003797494,1e-05,1e-05,1e-05,1e-05,1e-05
221,44.39541181851416,46.058513094647495,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
222,45.80316708586502,46.276662063272404,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
223,44.80383357952119,42.85635213680764,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
224,34.330411332417974,31.497710648420004,26.035320913106315,1e-05,1e-05,1e-05,1e-05,1e-05
225,33.06048708226929,30.05075373459444,27.350457889338536,1e-05,1e-05,1e-05,1e-05,1e-05
226,42.29252764890531,41.444308898947284,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
227,35.65929696628783,32.309431830270796,27.366555994942264,1e-05,1e-05,1e-05,1e-05,1e-05
228,37.123405695271174,34.749564072271696,31.749564072271696,1e-05,1e-05,1e-05,1e-05,1e-05
229,30.34156612144423,31.325336599545,30.584190680666236,1e-05,1e-05,1e-05,1e-05,1e-05
230,53.94099007091094,52.000280002203986,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
231,30.991716269720115,24.80630538830054,27.189082414272978,1e-05,1e-05,1e-05,1e-05,1e-05
232,23.81906969043513,21.846704885127405,23.553639111462786,1e-05,1e-05,1e-05,1e-05,1e-05
233,27.97783406955528,27.096173792318353,24.151039975914987,1e-05,1e-05,1e-05,1e-05,1e-05
234,32.24914592478557,28.604055723460714,28.16266574011022,1e-05,1e-05,1e-05,1e-05,1e-05
235,34.39354722448203,33.6766028682421,30.682755079803194,1e-05,1e-05,1e-05,1e-05,1e-05
236,31.016364534456464,25.712583122380444,27.2111520275994,1e-05,1e-05,1e-05,1e-05,1e-05
237,52.07173401990947,51.51888580942689,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
238,28.935125245332483,25.619660256216022,25.011495921032953,1e-05,1e-05,1e-05,1e-05,1e-05
239,46.633803753606145,46.085866225120256,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
240,35.85363753283644,33.463801080147334,30.463801080147334,1e-05,1e-05,1e-05,1e-05,1e-05
241,29.71191306008726,25.484059273955218,24.814665426535168,1e-05,1e-05,1e-05,1e-05,1e-05
242,32.553583852973496,29.248159347857126,24.386595952004793,1e-05,1e-05,1e-05,1e-05,1e-05
243,33.703924502252605,29.660935993848266,23.492027567419065,1e-05,1e-05,1e-05,1e-05,1e-05
244,35.01525119005291,28.325851158641143,25.663102568409332,1e-05,1e-05,1e-05,1e-05,1e-05
245,28.978694110647,25.53555069299973,23.354186640148562,1e-05,1e-05,1e-05,1e-05,1e-05
246,30.98064842567511,28.69955533145456,27.191197552091243,1e-05,1e-05,1e-05,1e-05,1e-05
247,28.353394902477362,24.048220298881244,24.89771320209858,1e-05,1e-05,1e-05,1e-05,1e-05
248,34.754584659519196,30.121955397301114,21.152338143701968,1e-05,1e-05,1e-05,1e-05,1e-05
249,28.522017112848893,23.539841928494024,26.029303145239275,1e-05,1e-05,1e-05,1e-05,1e-05
250,35.41179367563076,31.90925218777454,28.098348618402806,1e-05,1e-05,1e-05,1e-05,1e-05
251,38.12243904957002,35.76028142499233,32.76028142499233,1e-05,1e-05,1e-05,1e-05,1e-05
252,25.70441800477331,26.827785741896108,24.43478782941837,1e-05,1e-05,1e-05,1e-05,1e-05
253,29.090251562035764,24.764156617602687,25.614433748832084,1e-05,1e-05,1e-05,1e-05,1e-05
254,43.03452380379863,41.29062263494806,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
255,35.091547893781986,28.08526666853905,29.411015839735455,1e-05,1e-05,1e-05,1e-05,1e-05
256,34.17334581501352,29.701129997831174,25.325712700099917,1e-05,1e-05,1e-05,1e-05,1e-05
257,29.958047179015185,26.197850189106603,24.687542986245788,1e-05,1e-05,1e-05,1e-05,1e-05
258,33.769671761760556,31.35036141621638,28.35036141621638,1e-05,1e-05,1e-05,1e-05,1e-05
259,47.125695778253224,46.655128631641176,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
260,29.023229082042082,23.9932585434496,24.72515826875504,1e-05,1e-05,1e-05,1e-05,1e-05
261,25.477326876689393,23.7144721945006,22.937154433373596,1e-05,1e-05,1e-05,1e-05,1e-05
262,30.062074520227128,24.777566726303913,25.601634535210703,1e-05,1e-05,1e-05,1e-05,1e-05
263,34.738702607570616,31.338268111195795,26.323628340722774,1e-05,1e-05,1e-05,1e-05,1e-05
264,43.02870715315306,43.52279938808872,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
265,32.08921009706276,29.64263617520681,26.64263617520681,1e-05,1e-05,1e-05,1e-05,1e-05
266,27.00881186494956,25.097500824946028,24.7288992046801,1e-05,1e-05,1e-05,1e-05,1e-05
267,40.3237858332113,40.915546148096034,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
268,46.41546837484271,45.541951038658254,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
269,23.657662853526116,18.350722886786166,22.443581707941362,1e-05,1e-05,1e-05,1e-05,1e-05
270,33.57955762551041,31.27285361832673,26.302451838544485,1e-05,1e-05,1e-05,1e-05,1e-05
271,34.38596781041489,33.014024800934166,15.15436912361832,1e-05,1e-05,1e-05,1e-05,1e-05
272,27.424036509481557,27.77673935396155,24.0424618503619,1e-05,1e-05,1e-05,1e-05,1e-05
273,40.16274922729233,41.094817990557345,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
274,34.23364856618639,31.82128333640505,28.82128333640505,1e-05,1e-05,1e-05,1e-05,1e-05
275,30.544532569122037,28.28582610866897,26.76410892757821,1e-05,1e-05,1e-05,1e-05,1e-05
276,33.43570046010946,27.202139434336488,24.424025205555335,1e-05,1e-05,1e-05,1e-05,1e-05
277,33.756271256135314,35.502207354312176,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
